channelId,categoryTranslated,channelName,description,viewCount,subscriberCount,videoCount,publishedAt,language,country
UCtJTqwX2h8MiuFWd6dsyzbw,Spiele,CSYON,"💎Willkommen auf meinem Kanal💎

Ich bin der CSYON, komme aus Österreich 
und produziere verschiedene Videoformate. 
Von Let's Play's bis hin zu Filmen, RL-Videos etc.
Jedoch bin ich zur Zeit auf GTA spezialisiert. 

Hoffentlich ist auch etwas für dich dabei ! 
Ein Feedback sehe ich natürlich auch immer wieder gerne.
Viel Spaß auf meinem Kanal.

💎PARTNER: DXRacer: www.dxracer.com/de",31515863,214647,435,2010-06-13 14:42:16,de,AT
UCqcWNPTUVATZt0Dlr2jV0Wg,Leute & Blogs,Mois,"Ich bin böse . Sehr böse 
Bei Mois handelt es sich um einen Fiktiven Charakter der nicht nur weiber knallt
Naja Alim ist nicht Fiktiv aber schlimmer als Mois :(


Nicht Anklagen Bruda,Hier die Emails 

Für geschäftliche Anfragen: moiszik@gmail.com",41133403,210231,821,2017-03-02 23:28:20,de,AT
UCt4rBxvKlCKw5NcOy-tpQJQ,Spiele,Merg,"I make gameplay and commentary videos about games like Undertale, Geometry Dash, Terraria, Cuphead and more! I usually upload on Mondays, Wednesdays and Fridays. I also stream sometimes.

My Discord Server: https://discord.gg/Vaz7r4T

Special thanks to TheGravityBreaker for the channel icon, banner and video thumbnails! (Basically all of the art!)",67016287,208321,533,2010-10-16 20:41:16,en,AT
UCXhII4jM81mfUh6fHfP2aWw,Unterhaltung,AlienGoBoom,"When the aliens arrive, are you prepared? Using real life settings, we put weapons and everyday objects to test and show you what will kill the aliens and help you survive the invasion!",13355505,204823,119,2014-08-20 15:11:46,en,AT
UCIpe_Jyp32GfGmllaXMkf_Q,Praktische Tipps & Styling,Cute Life Hacks DE,"Hallo :) ich bin Lisa! Gemeinsam mit der unglaublich talentierten Joanna von Cute Life Hacks habe ich Cute Life Hacks DE gegründet! Hier seht ihr die Trends in DIY zuerst! Unser Ziel ist es für mehr Kreativität und „Out-Of-The-Box“-Denken zu sorgen. Alle Projekte sind gemeinsam von uns kreiert und deshalb - originale Inhalte! Bitte abonniert, liked und teilt unsere Inhalte - und lasst uns Youtube-Freunde werden ♥

♥ Schnelle und günstige Bastel-Ideen 

♥ Essbare DIYs

♥  Beauty DIYs

♥ Süsse Food Hacks

♥ Geschenk Ideen",23926120,201521,76,2017-05-15 20:09:56,de,AT
UCYKdyQVbXuOEDGvKPgQ5BXg,Musik,Ines K.,unique music,185418848,198506,216,2008-11-20 16:51:36,en,AT
UCU4If5-M-cAL574vZ3mI3Rg,Leute & Blogs,Simon Mathis,"Hallo und Willkommen auf meinem Kanal! :)
Hier gibt’s jeden Dienstag, Donnerstag, Freitag und Sonntag coole neue Videos zu sehen. 
Von Lifestyle Vlogs, über Fitnesstipps bis hin zu Motivationsvideos und lustigen Challenges sollte für jeden etwas dabei sein :D 

DAS GANZE HIER IST WIE FERNSEHEN, NUR EBEN VIEL BESSER !!!
Fitness, Lifestyle, Spaß & etwas Verrücktheit. 

Social Media:
Instagram: https://www.instagram.com/simon_mathis/
Snapchat: https://www.snapchat.com/add/simon.mathis
Homepage: http://www.simon-mathis.at/
Facebook: https://tinyurl.com/y7xgwakq

Impressum: 
Simon Mathis (gleichzeitig verantwortlich für den Inhalt gem. § 55 Abs. 2 RStV)
Celebrities&Remstedt
zHd.Thomas Kleinrahm
Oeltzenstraße. 3
DE - 30169 Hannover


E-Mail: info@simon-mathis.at
Elektronisches Kontaktformular: http://www.simon-mathis.at/kontakt/

Umsatzsteuer-ID. Nr.: ATU71858117",28066137,194849,343,2015-09-04 17:58:14,de,AT
UCAQXa3MEqtuVSkvqQfabI_g,Film und Animation,Star Wars Stories | Deutsch,"Hallo meine Freunde der Macht!
Auf diesem Kanal findet ihr allemöglichen Videos zum Thema Star Wars.

Videos erscheinen jeden Dienstag, Donnerstag und Samstag um 13:00! 

Ich wünsche euch nun noch eine schöne Zeit auf meinem Channel und
Möge die Macht mit euch sein!














Impressum

Jakob Sam Star Wars Stories | Deutsch
c/o Webedia Gaming GmbH
allyance
Cuvrystr. 3-4                           Wichtig! KEINE Fanpostadresse!
10997 Berlin

E-Mail: impressum@jointheallyance.de
Telefon: +49 (0) 89 244 136 705
Web: www.jointheallyance.de


Inhaltlich Verantwortlicher gemäß § 5 TMG: Jakob Sam",70742565,187728,443,2013-04-05 12:39:45,de,AT
UCwDZ23dpiaCTwqLzDYENWFg,Leute & Blogs,Celina Blogsta,"Willkommen auf meinem Kanal! ✨

Mein Name ist Celina, ich komme aus Österreich und bin 18 Jahre alt :)
Um auf dem Laufenden zu bleiben und keine Videos mehr zu verpassen - abonniere mich doch einfach!

Viel Spaß ✨

VIDEOTAGE: MI 14 / SO 11 Uhr
___________________________________________


Kontaktadresse/Business Enquiries: celinablogsta1@gmx.at


Adresse BITTE NUR für geschäftliche Anfragen.

___________________________________________


♡ Meine Sozialen Netzwerke ♡


Instagram ▸ @celinablogsta / http://instagram.com/celinablogsta

Musical.ly ▸ @celinablogsta1

Snapchat ▸ @celinablogstayt

Twitter ▸ https://twitter.com/OfficialCelinaB

___________________________________________


♡ Equipment ♡


Kamera : Canon EOS 600D / Sony Alpha 6000

Stativ : Traveller Compact Pro

Belichtung : Walimex Softboxen

Schneide Programm : Sony Vegas Pro 13, Premiere Pro CC, Camtasia Studio 8",8389930,185726,71,2013-03-05 14:55:19,de,AT
UCqKSgCOMYPnL4a4D57FcGtA,Leute & Blogs,inspiredbyDzeni,"Ich starte ab Januar 2018 meinen Kanal mit neuen Videos. Habe die letzten Monate daran gearbeitet  ..ja Monate, weil sehr viel schief gelaufen ist haha :D Während dieser Zeit habe ich enorm viel über mich und andere Menschen gelernt - Positives als auch Negatives. Mit dem ""Behind the Scenes Video"" bekommt ihr einen kleinen Einblick der letzten Wochen, ihr werdet langsam herangetastet ... Bleibt dran, bald gibt es mehr News dazu:

Facebook: inspiredbydzeni
Instagram: inspiredbydzeni
Snapchat: inspiredbyd.o
YouNow: inspiredbydzeni

Love you ♡
Dzeni",1344564,181419,24,2016-03-01 18:41:16,de,AT
UCcm4GMe3cXxTJFLT4Qcsvew,Spiele,The Racing Monkey,"► THE RACING MONKEY ║ VIDEOS THAT STAND OUT ◄ 

▬▬▬▬▬▬▬

● Twitter: @Ferrari_Peta
● Instagram: @ferrari_peta
● Facebook: The Racing Monkey

▬▬▬▬▬▬▬

Q: Am I actually a monkey?
A: Technically 96% ;)

Q: Where do I live?
A: Secret temple high up in the Austrian Alps

Q: What are my favourite movies?
A: Interstellar, The Secret Life of Walter Mitty

Q: Favourite books?
A: The Martian, Schachnovelle, Brave New World

Q: Favourite food?
A: …..PIZZA!

Q: What´s my dream car?
A: LaFerrari :)

Q: How do I record my gameplay?
A: http://e.lga.to/TheRacingMonkey

▬▬▬▬▬▬▬

Milestones:

100 Subs ✔️ 19.12.2015
1.000 Subs ✔️ 19.3.2016
10.000 Subs ✔️ 24.6.2016
50.000 Subs ✔️  28.3.2017
100.000 Subs ✔️ 29.9.2017",53008082,179485,401,2014-06-24 08:31:44,en,AT
UCfB5TaEzbx4vaDG3sQLrPwA,Autos,Landwirt.com,"Holt euch die ganze Welt der Landwirtschaft ins Wohnzimmer, mit den Videos von landwirt.com! Jede Woche gibt's neue Praxistests und Fahrberichte von Traktoren und Landmaschinen, spannende Reportagen aus der Rinder- und Schweinehaltung, Berichte von landwirtschaftlichen Veranstaltungen, interessante Videos aus der Forstwirtschaft und natürlich unsere Ackerbau-Praxistipps. Wenn ihr keine Folge mehr verpassen wollt, abonniert jetzt unseren YouTube-Kanal!",140629458,179235,923,2007-01-22 13:01:31,de,NULL
UCEYCibjudLwppkhlJ8LDO9A,Praktische Tipps & Styling,Runtastic Fitness,"Who doesn't love entertaining weekly videos filled with useful fitness & health tips right from Runtastic?! Let Runtastic's Fitness Coach, Lunden, motivate you on your journey to get fit, stay active & feel terrific.
Whether it's working out your abs, toning muscles, striving for weight loss, or just a curiosity few new ideas to stay fit, each video will guide you through easy-to-follow training exercises in combination with basic wellness information, diet tips and general health & fitness news.
New videos are posted weekly, providing you with helpful, high-quality information on how you can lead a healthy and active lifestyle, whether you like to go running outdoors, work out in the gym, sneak in some training from home or power walk while sightseeing during your travels.
SUBSCRIBE NOW, it's free!",16930060,178230,400,2012-11-22 10:27:38,en,AT
UCokphNCo_QQZhB-KyTh-Dzg,Musik,Niklas Luger,"Sports
Politics
Lyric videos",51430225,176495,37,2013-04-09 14:50:23,en,AT
UCRPgxDw-HgzDRtgH3U2t0XA,Unterhaltung,Gusi,Funnnnnn,6988648,169172,69,2015-02-09 17:50:04,de,AT
UC2_eZBkZReJy18khS5NORPw,Musik,Nintendofan12000,"Also known as:
•★•*´¨`*•★•*´¨`*•★•*´¨`*•★•*´¨`*•★•*´

♪ςαηδγ☆ αкα. Cαт♪

•★•*´¨`*•★•*´¨`*•★•*´¨`*•★•*´¨`*•★•*´¨`

Hello my fellow music friends! 
This is my main Channel were I upload Nightcore & any sort of EDM.

If you are an Artist and want your song to be promoted on my Channel please write me an e-mail! The adress is linked below. 
I'm also available on the following social medias:

✔ Skype: sandy1200000000 (please write a note in the request why you want to add me, I won't accept empty requests-)
✔ Twitter: https://twitter.com/KitCat_x3
✔ Facebook: https://www.facebook.com/Nintendofan12000/
✔ Soundcloud: https://soundcloud.com/user-221836797
✔ Tumblr: http://kittycatx33.tumblr.com/

I hope you enjoy my videos! :)

-Nintendofan12000

In remorial of the day I lost my total video views: http://prntscr.com/an6kql",12719034,162545,224,2011-08-12 16:34:00,en,NULL
UC7LV9AabCw4jTwrQFrQycyA,Sport,Sniperbuddy Fabi,"My Name is Fabi and I am an Airsoft Sniper - And this is my YouTube Channel

Play safe and have Fun - Call your Hits

Join the FABI SQUAD:  https://goo.gl/hcpN1P

MY GEAR: https://goo.gl/UGyiaV

Follow me
- on Instagram: https://www.instagram.com/sniperbuddyfabi
- on Facebook: https://www.facebook.com/sniperbuddyfabi",844584,162057,10,2017-10-15 07:56:30,en,AT
UCF2yHKTv3RZY-vh2TkarEtA,Spiele,EinQuantumPro,"Ein schlechter Spieler kommentiert seinen Leidensweg.

► Impressum (Sämtliche Informationen bitte über die geschäftliche Email-Adresse anfragen)

➤ E-Mail Geschäftlich/Business Inquiries: einquantumpro@gmail.com",59992924,159552,5107,2010-12-06 17:42:41,de,NULL
UCbfYPyITQ-7l4upoX8nvctg,Wissenschaft & Technik,Two Minute Papers,"Awesome research for everyone. Two new science videos every week. You'll love it!

Our links:
Web → https://cg.tuwien.ac.at/~zsolnai/
Patreon → https://www.patreon.com/TwoMinutePapers
Facebook → https://www.facebook.com/TwoMinutePapers
Twitter → https://twitter.com/karoly_zsolnai",8174856,158647,332,2006-08-18 00:05:41,en,AT
UCEmN81maIbPJsffSvLqhkog,Musik,Fritzes007,,332139785,153742,509,2007-04-21 14:00:19,en,NULL
UCPB2uApHXFc55Kw422SANDw,Comedy,Michael Buchinger,"Hallo! Mein Name ist Michael, ich bin 24 Jahre alt und wohne in Wien. Willkommen in meiner merkwürdigen Welt.

Solltet ihr Fragen, Beschwerden und Anregungen haben, könnt ihr mir gerne schreiben. Leider stehe ich aus Zeitgründen nicht für die Hilfe bei Bachelor- oder Master-Arbeiten zur Verfügung.",36721840,152959,667,2009-07-26 16:22:44,de,AT
UCl5_liU7CWXwkGU3Vf3UGNQ,Sport,Sascha Huber,"Hallo Freunde!!! 

Willkommen auf meinem Kanal, freut mich, dass ihr zu mir gefunden habt.
Hier dreht sich alles rund um Fitness. 

Ich hoffe, ich kann euch mit meinen Videos motivieren und helfen. 
Habt Spaß, haut rein und lasst mir gerne euer Feedback da!

Euer Sascha",11484416,152620,101,2008-09-20 16:14:38,de,AT
UCebYyiWjvPdruNF2bHBONlQ,Praktische Tipps & Styling,Sam Masghati,"I make tutorials, covers, and anything music related :)

If you have song requests, let me know in the comments, or on Facebook

-----------------------------------------------------------------------------------------------------------

Ich mache Klavier Tutorials, Cover und alles was mit Musik zu tun hat :)

Falls Ihr Song-Wünsche habt, lasst es mich in den Kommentaren, oder besser noch, auf Facebook wissen

Und da viele Fragen: Ich wohne in Wien, daher sprech ich auch Deutsch :)


-----------------------------------------------------------------------------------------------------------
Facebook: www.facebook.com/sam4sbmusic
Twitter: www.twitter.com/sam4sb
Instagram: www.instagram.com/sam4sb
Facebook (privat): www.facebook.com/sam4sb",54904899,151223,666,2006-08-03 19:45:06,de,AT
UCwUuUTfsYoCY-96wHn74DTg,Musik,MADE JOUR LABEL,,61874656,149700,87,2009-03-18 21:12:20,de,NULL
UCG3Lu9crgPYrvGuuev4MOuw,Unterhaltung,Aslanbek TV,"RAAAAAAAW! What's Uppp Leute, Aslan hereeeee!

Willkommen auf meinem verrückten Kanal! Man nennt mich auch den ""Boxautomaten King"" :D

Hier auf diesem Kanal erwarten euch hauptsächlich Lifestyle Videos, verrückte Challenges, neu gesetzte Trends (wie z.B 24 Stunden Videos),  Reaction Videos aber auch Videos mit meiner kleinen süßen Schwester wo es hauptsächlich um die Hype App ""Musical.ly"" geht! 

Falls dich der Content auf meinem Channel anspricht & du mich als Person feierst, würde ich mich sehr über deinen Abo freuen. Damit unterstützt DU mich mehr als du denkst & wir wachsen gemeinsam auf! :D (Bringe regelmäßig Videos)


Sky is the limit. I am the future! 

""I'll never stop visualizing MORE success and MORE blessings. One day all my Visions will surely become fuckin' reality"" #blessup

ASLAN",17973537,146767,89,2016-01-08 16:39:30,de,AT
UCdTsdOtZj__E7dOGoP7dK8g,Musik,PROGSTYLEZ ॐ,"Fresh Progressive Trance Music / my name is adi im from Austria Vorarlberg
(This music is not mine, please support the creators)
All the uploads on this channel are for the promotional purposes only. if you  don't want your sound featured on the channel please contact me it will be removed inside 24h!

Please do not strike any video on this channel but contact me before that and I'll remove it thanks
Email - yt@progstylez.net

Subscriber History
21.03.2017 389
26.03.2017 424
11.04.2017 516
10.05.2017 706
31.05.2017 866
21.06.2017 1.000
23.07.2017 1.228
05.09 2017 1.680
22.09.2017 2.024
03.10.2017 2.532
23.10.2017 3.000
15.12 2017 4.217
11.01.2018 6.105
14.01.2018 7.090
22.01 2018 10.000 
29.01 2018 13.178
01.02.2018 15.064
22.02.2018 27.000
08.03.2018 36.216
20.03.2018 49.153
23.03.2018 52.662
01.04.2018 66.162
20.04.2018 90.259
26.04.2018 100.000
18.05.2018 131.613",1291212,143764,79,2016-05-20 14:23:51,en,AT
UCMIZgJVY57gm-IN_Aghs8jg,Spiele,Chaosfail44,"→ Offizieller 2. Kanal von Chaosflo44 ←

INFO:
● Auf diesem Kanal kommen Mini-Vlogs und Spaßaufnahmen für Zwischendurch :)
● Videos werden hier sehr unregelmäßig hochgeladen, da sie meist spontan entstehen :D

ヽ༼ຈل͜ຈ༽ﾉ",6578900,140194,26,2012-09-01 14:34:50,de,AT
UCjfLK4RXzmIskCSqJmWxY9w,Musik,Estas Tonne TOURING,,22449835,136929,84,2010-08-01 17:32:26,en,NULL
UClwxxo8vNcVOvenD6_7XzNw,Unterhaltung,jokebrothersproductions,"Herzlich Willkommen!

Sie befinden sich auf dem Kanal der Joke Brothers Production. Wir produzieren Formate wie Schichtwechsel, Horvathslos und sämtliche Videos von Christopher Seiler.",89694743,134945,114,2012-02-23 09:43:08,de,AT
UCyNApaP66QReXKaWRZzuXzw,Comedy,Mario Wienerroither,,51863886,131779,62,2006-12-22 16:53:58,en,NULL
UCo6utge9KpJI61gXe7ngUJQ,Spiele,Richtiger Kevin,"MontanaBlacks Livestream verpasst? Hier findest du die Highlights - denn der Zweck dieses Kanals ist es, die besten, lustigsten und spannendsten Momente von MontanaBlack zu sammeln und für eure Unterhaltung zusammenzustellen.",34606932,131696,163,2016-08-08 14:36:20,de,AT
UCeCEq4Sz1nNK4wn3Z4Ozk2w,Spiele,Beefy Smash Doods,"We are 3 content creators for Super Smash Bros.! Business Inquiries etc.: office@beefysmashdoods.com
Want to chat with us? Join our official Discord Server!: https://discord.gg/0nlVZVznHkGyGwnN

The ""Beefy Smash Doods"" team:
cFive
vyQ
Risuno",28355009,130166,160,2014-11-12 18:40:34,en,AT
UCHm5sAVIGOMsZpp00fdg6Rw,Unterhaltung,Aquamarin,"Hallo!

Ich bin Aquamarin und komme aus Österreich.
Auf meinem Youtube Channel liegt der Fokus auf Musik und Kreativität - sei es in Form von selbst geschrieben Community Songs oder eigenen englischen Songs. Aber auch Real Talk und Meinungsvideos zu Themen die mich beschäftigen werden wöchentlich hochgeladen. 
Zwischendurch darf auch ein bisschen Comedy nicht fehlen! :) 

Um meine Videos so  real und ungeskriptet wie möglich zu halten binde ich auch gerne meine Freunde & Familie in lustige Challenges mit ein. 
Kein Trend bleibt von mir Unerkannt! Nicht nur auf Youtuber sonder auch im bereich Fashion und Styling.

Nicht zu vergessen bin ich ein großer Fan des Cosplay und schlüpfe gerne in die Rollen meiner Lieblingscharaktere! 

JOIN THE MARINS ❤️",11165728,124781,709,2010-04-19 18:23:30,de,AT
